"length","ticks","seconds"
163842,30883798,30.8838
164343,32308057,32.3081
164844,31701619,31.7016
165345,30314354,30.3144
165846,30680612,30.6806
166347,31436353,31.4364
166848,33282285,33.2823
167349,30738586,30.7386
167850,32030542,32.0305
168351,32485829,32.4858
168852,33311721,33.3117
169353,32106200,32.1062
169854,33235706,33.2357
170355,32593133,32.5931
170856,33657652,33.6577
171357,33877997,33.878
171858,35554647,35.5546
172359,34098993,34.099
172860,34432940,34.4329
173361,37322711,37.3227
173862,34677006,34.677
174363,34231495,34.2315
174864,35975126,35.9751
175365,36175851,36.1759
175866,34699685,34.6997
176367,36145463,36.1455
176868,37726795,37.7268
177369,35938974,35.939
177870,35497577,35.4976
178371,36499405,36.4994
178872,36819289,36.8193
179373,37186472,37.1865
179874,36198197,36.1982
180375,36882596,36.8826
180876,37040379,37.0404
181377,37782741,37.7827
181878,38049350,38.0494
182379,37923142,37.9231
182880,38965946,38.9659
183381,38980947,38.9809
183882,38854856,38.8549
184383,39209963,39.21
184884,38109626,38.1096
185385,38507243,38.5072
185886,38526953,38.527
186387,40241192,40.2412
186888,40769918,40.7699
187389,40526713,40.5267
187890,40135929,40.1359
188391,39321830,39.3218
188892,40945683,40.9457
189393,42123853,42.1239
189894,40820157,40.8202
