"length","ticks","seconds"
290305,44268,0.044268
291306,45178,0.045178
292307,44803,0.044803
293308,44861,0.044861
294309,46003,0.046003
295310,51064,0.051064
296311,58876,0.058876
297312,59575,0.059575
298313,60040,0.06004
299314,58539,0.058539
300315,47068,0.047068
301316,48718,0.048718
302317,47781,0.047781
303318,48133,0.048133
304319,47604,0.047604
305320,46923,0.046923
306321,46913,0.046913
307322,46973,0.046973
308323,46874,0.046874
309324,47246,0.047246
310325,47992,0.047992
311326,47005,0.047005
312327,47647,0.047647
313328,47597,0.047597
314329,48219,0.048219
315330,47970,0.04797
316331,50162,0.050162
317332,48963,0.048963
318333,51585,0.051585
319334,49377,0.049377
320335,49783,0.049783
321336,50294,0.050294
322337,50543,0.050543
323338,51161,0.051161
324339,53323,0.053323
325340,55449,0.055449
326341,49895,0.049895
327342,50588,0.050588
328343,51391,0.051391
329344,55109,0.055109
330345,66449,0.066449
331346,66707,0.066707
332347,63978,0.063978
333348,52378,0.052378
334349,69844,0.069844
335350,67050,0.06705
336351,67549,0.067549
337352,67564,0.067564
338353,70101,0.070101
339354,69639,0.069639
340355,68677,0.068677
341356,66624,0.066624
342357,53083,0.053083
343358,52451,0.052451
344359,52746,0.052746
345360,54503,0.054503
346361,53522,0.053522
347362,54866,0.054866
348363,53623,0.053623
349364,53735,0.053735
350365,54614,0.054614
351366,53939,0.053939
352367,55472,0.055472
353368,54501,0.054501
354369,55041,0.055041
355370,56039,0.056039
356371,55943,0.055943
357372,56111,0.056111
358373,56245,0.056245
359374,55971,0.055971
360375,57043,0.057043
361376,56011,0.056011
362377,58691,0.058691
363378,56803,0.056803
364379,56848,0.056848
365380,58328,0.058328
366381,57100,0.0571
367382,57516,0.057516
368383,58947,0.058947
369384,56949,0.056949
370385,57611,0.057611
371386,57323,0.057323
372387,58207,0.058207
373388,58739,0.058739
374389,61963,0.061963
375390,62010,0.06201
376391,58834,0.058834
377392,62031,0.062031
378393,59632,0.059632
379394,58917,0.058917
380395,59078,0.059078
381396,59343,0.059343
382397,61120,0.06112
383398,59858,0.059858
384399,61352,0.061352
385400,59545,0.059545
386401,60555,0.060555
387402,61167,0.061167
388403,61780,0.06178
389404,61306,0.061306
390405,60910,0.06091
391406,64885,0.064885
392407,61969,0.061969
393408,61015,0.061015
394409,61999,0.061999
395410,61733,0.061733
396411,63295,0.063295
397412,63919,0.063919
398413,63088,0.063088
399414,63656,0.063656
400415,64090,0.06409
401416,63702,0.063702
402417,63605,0.063605
403418,63029,0.063029
404419,76291,0.076291
405420,74637,0.074637
406421,65041,0.065041
407422,63152,0.063152
408423,62930,0.06293
409424,63704,0.063704
410425,63570,0.06357
411426,63777,0.063777
412427,63411,0.063411
413428,64333,0.064333
414429,64048,0.064048
415430,64062,0.064062
416431,64328,0.064328
417432,64709,0.064709
418433,68295,0.068295
419434,67182,0.067182
420435,67505,0.067505
421436,67423,0.067423
422437,67155,0.067155
423438,67617,0.067617
424439,65757,0.065757
425440,66002,0.066002
426441,66238,0.066238
427442,66411,0.066411
428443,66487,0.066487
429444,66938,0.066938
430445,66837,0.066837
431446,73107,0.073107
432447,68702,0.068702
433448,67473,0.067473
434449,67606,0.067606
435450,67670,0.06767
436451,67075,0.067075
437452,67857,0.067857
438453,67714,0.067714
439454,68398,0.068398
440455,68624,0.068624
441456,68058,0.068058
442457,68601,0.068601
443458,71637,0.071637
444459,70514,0.070514
445460,84246,0.084246
446461,91859,0.091859
447462,92456,0.092456
448463,92257,0.092257
449464,70038,0.070038
450465,69951,0.069951
451466,70155,0.070155
452467,70386,0.070386
453468,70609,0.070609
454469,75228,0.075228
455470,72669,0.072669
456471,89486,0.089486
457472,79980,0.07998
458473,70990,0.07099
459474,71888,0.071888
460475,71601,0.071601
461476,72166,0.072166
462477,72281,0.072281
463478,72447,0.072447
464479,72624,0.072624
465480,74182,0.074182
466481,77079,0.077079
467482,75545,0.075545
468483,86329,0.086329
469484,96641,0.096641
470485,97044,0.097044
471486,77437,0.077437
472487,73455,0.073455
473488,73871,0.073871
474489,74282,0.074282
475490,74134,0.074134
476491,78023,0.078023
477492,76298,0.076298
478493,74415,0.074415
479494,74386,0.074386
480495,74983,0.074983
481496,75305,0.075305
482497,75861,0.075861
483498,75630,0.07563
484499,75786,0.075786
485500,76362,0.076362
486501,75865,0.075865
487502,79925,0.079925
488503,82044,0.082044
489504,81295,0.081295
490505,81543,0.081543
491506,82152,0.082152
492507,77043,0.077043
493508,77355,0.077355
494509,78496,0.078496
495510,78214,0.078214
496511,78174,0.078174
497512,78448,0.078448
498513,79570,0.07957
