"length","ticks","seconds"
888015,114411,0.114411
890015,112421,0.112421
892015,115402,0.115402
894015,115919,0.115919
896015,117344,0.117344
898015,117017,0.117017
900015,114920,0.11492
902015,116776,0.116776
904015,119950,0.11995
906015,116019,0.116019
908015,118317,0.118317
910015,117795,0.117795
912015,116122,0.116122
914015,117869,0.117869
916015,117984,0.117984
918015,121963,0.121963
920015,118361,0.118361
922015,120755,0.120755
924015,118935,0.118935
926015,119436,0.119436
928015,120946,0.120946
930015,123603,0.123603
932015,124540,0.12454
934015,123395,0.123395
936015,123479,0.123479
938015,122618,0.122618
940015,122998,0.122998
942015,124193,0.124193
944015,124868,0.124868
946015,120922,0.120922
948015,125085,0.125085
950015,124137,0.124137
952015,130763,0.130763
954015,129225,0.129225
956015,124028,0.124028
958015,124280,0.12428
960015,130747,0.130747
962015,124655,0.124655
964015,124407,0.124407
966015,127382,0.127382
968015,126242,0.126242
970015,128545,0.128545
972015,124203,0.124203
974015,124675,0.124675
976015,128601,0.128601
978015,128428,0.128428
980015,129794,0.129794
982015,127989,0.127989
984015,125717,0.125717
986015,127085,0.127085
988015,129107,0.129107
990015,129766,0.129766
992015,129964,0.129964
994015,129531,0.129531
996015,132596,0.132596
998015,132946,0.132946
1000015,139067,0.139067
1002015,130864,0.130864
1004015,134942,0.134942
1006015,128987,0.128987
1008015,132171,0.132171
1010015,131417,0.131417
1012015,128484,0.128484
1014015,134130,0.13413
1016015,132151,0.132151
1018015,131309,0.131309
1020015,128716,0.128716
1022015,131384,0.131384
1024015,133500,0.1335
1026015,135938,0.135938
1028015,133522,0.133522
1030015,135223,0.135223
1032015,132022,0.132022
1034015,135945,0.135945
1036015,133616,0.133616
1038015,134545,0.134545
1040015,134910,0.13491
1042015,139834,0.139834
1044015,135524,0.135524
1046015,141254,0.141254
1048015,136443,0.136443
1050015,133467,0.133467
1052015,137935,0.137935
1054015,139301,0.139301
1056015,139372,0.139372
1058015,134792,0.134792
1060015,134694,0.134694
1062015,136234,0.136234
1064015,138845,0.138845
1066015,137839,0.137839
1068015,141034,0.141034
1070015,138678,0.138678
1072015,142117,0.142117
1074015,139413,0.139413
1076015,139902,0.139902
1078015,137422,0.137422
1080015,141790,0.14179
1082015,138411,0.138411
1084015,139482,0.139482
1086015,145448,0.145448
1088015,146930,0.14693
1090015,141866,0.141866
1092015,141719,0.141719
1094015,139453,0.139453
1096015,143262,0.143262
1098015,147431,0.147431
1100015,141194,0.141194
1102015,147063,0.147063
1104015,140154,0.140154
1106015,143077,0.143077
1108015,145498,0.145498
1110015,144511,0.144511
1112015,146704,0.146704
1114015,144200,0.1442
1116015,144924,0.144924
1118015,145671,0.145671
1120015,148555,0.148555
1122015,147536,0.147536
1124015,149269,0.149269
1126015,148904,0.148904
1128015,151366,0.151366
1130015,149813,0.149813
1132015,147624,0.147624
1134015,144981,0.144981
1136015,144006,0.144006
1138015,145675,0.145675
1140015,151422,0.151422
1142015,145910,0.14591
1144015,150514,0.150514
1146015,148193,0.148193
1148015,149346,0.149346
1150015,149812,0.149812
1152015,149790,0.14979
1154015,151821,0.151821
1156015,150722,0.150722
1158015,148784,0.148784
1160015,155286,0.155286
1162015,155103,0.155103
1164015,155224,0.155224
1166015,152184,0.152184
1168015,157612,0.157612
1170015,152215,0.152215
1172015,153613,0.153613
1174015,151403,0.151403
1176015,155164,0.155164
1178015,152473,0.152473
1180015,157219,0.157219
1182015,152542,0.152542
1184015,153635,0.153635
1186015,159637,0.159637
1188015,157813,0.157813
1190015,156353,0.156353
1192015,159629,0.159629
1194015,156430,0.15643
1196015,157495,0.157495
1198015,159971,0.159971
1200015,157082,0.157082
1202015,160706,0.160706
1204015,159906,0.159906
1206015,156569,0.156569
1208015,158427,0.158427
1210015,157756,0.157756
1212015,164739,0.164739
1214015,161296,0.161296
1216015,160991,0.160991
1218015,162678,0.162678
1220015,162820,0.16282
1222015,162968,0.162968
1224015,165121,0.165121
1226015,162516,0.162516
1228015,166151,0.166151
1230015,165081,0.165081
1232015,166746,0.166746
1234015,166179,0.166179
1236015,162295,0.162295
1238015,166786,0.166786
1240015,162775,0.162775
1242015,166492,0.166492
1244015,164776,0.164776
1246015,164846,0.164846
1248015,162816,0.162816
1250015,168731,0.168731
1252015,165398,0.165398
1254015,169616,0.169616
1256015,168216,0.168216
1258015,170128,0.170128
1260015,166047,0.166047
1262015,170481,0.170481
1264015,165275,0.165275
1266015,168596,0.168596
1268015,170248,0.170248
1270015,171450,0.17145
1272015,168948,0.168948
1274015,166156,0.166156
1276015,168774,0.168774
1278015,168648,0.168648
1280015,169427,0.169427
1282015,170754,0.170754
1284015,171363,0.171363
1286015,170117,0.170117
1288015,173168,0.173168
1290015,171320,0.17132
1292015,174969,0.174969
1294015,169958,0.169958
1296015,172786,0.172786
1298015,172447,0.172447
1300015,171717,0.171717
1302015,174942,0.174942
1304015,176268,0.176268
1306015,173592,0.173592
1308015,177605,0.177605
1310015,180705,0.180705
1312015,176849,0.176849
1314015,179431,0.179431
1316015,176968,0.176968
1318015,176394,0.176394
1320015,176387,0.176387
1322015,178268,0.178268
1324015,176179,0.176179
1326015,177644,0.177644
1328015,179074,0.179074
1330015,180999,0.180999
1332015,181621,0.181621
1334015,175846,0.175846
1336015,180236,0.180236
1338015,184351,0.184351
1340015,184208,0.184208
1342015,176733,0.176733
1344015,180464,0.180464
1346015,183125,0.183125
1348015,182254,0.182254
1350015,184273,0.184273
1352015,183665,0.183665
1354015,182360,0.18236
1356015,180784,0.180784
1358015,183811,0.183811
1360015,179747,0.179747
1362015,178558,0.178558
1364015,185132,0.185132
1366015,180579,0.180579
1368015,185195,0.185195
1370015,178911,0.178911
1372015,181778,0.181778
1374015,186360,0.18636
1376015,184878,0.184878
1378015,186693,0.186693
1380015,184478,0.184478
1382015,183545,0.183545
1384015,182760,0.18276
1386015,184452,0.184452
1388015,184642,0.184642
1390015,184791,0.184791
1392015,187976,0.187976
1394015,185804,0.185804
1396015,186533,0.186533
1398015,185885,0.185885
1400015,187652,0.187652
1402015,191631,0.191631
1404015,186299,0.186299
1406015,187928,0.187928
1408015,188660,0.18866
1410015,188647,0.188647
1412015,195280,0.19528
1414015,194863,0.194863
1416015,190342,0.190342
1418015,189337,0.189337
1420015,196873,0.196873
1422015,190905,0.190905
1424015,191009,0.191009
1426015,193857,0.193857
1428015,191649,0.191649
1430015,189313,0.189313
1432015,197272,0.197272
1434015,195762,0.195762
1436015,187757,0.187757
1438015,194690,0.19469
1440015,194565,0.194565
1442015,193891,0.193891
1444015,192588,0.192588
1446015,194209,0.194209
1448015,193755,0.193755
1450015,194360,0.19436
1452015,195373,0.195373
1454015,193085,0.193085
1456015,199550,0.19955
1458015,195291,0.195291
1460015,193802,0.193802
1462015,191274,0.191274
1464015,194228,0.194228
1466015,198751,0.198751
1468015,194757,0.194757
1470015,200196,0.200196
1472015,199423,0.199423
1474015,198860,0.19886
1476015,202631,0.202631
1478015,199739,0.199739
1480015,202671,0.202671
1482015,196850,0.19685
1484015,195660,0.19566
1486015,198149,0.198149
1488015,196445,0.196445
1490015,202469,0.202469
1492015,199169,0.199169
1494015,196673,0.196673
1496015,195824,0.195824
1498015,203307,0.203307
1500015,205839,0.205839
1502015,200049,0.200049
1504015,203402,0.203402
1506015,203201,0.203201
1508015,207732,0.207732
1510015,205442,0.205442
1512015,204576,0.204576
1514015,206198,0.206198
1516015,211848,0.211848
1518015,209638,0.209638
1520015,213035,0.213035
1522015,205198,0.205198
1524015,204886,0.204886
1526015,203710,0.20371
1528015,208105,0.208105
1530015,204096,0.204096
1532015,206589,0.206589
1534015,206194,0.206194
1536015,204648,0.204648
1538015,207381,0.207381
1540015,209807,0.209807
1542015,208275,0.208275
1544015,209447,0.209447
1546015,206480,0.20648
1548015,206410,0.20641
1550015,209509,0.209509
1552015,209093,0.209093
1554015,212475,0.212475
1556015,209697,0.209697
1558015,207779,0.207779
1560015,209079,0.209079
1562015,211248,0.211248
1564015,209210,0.20921
1566015,213904,0.213904
1568015,212702,0.212702
1570015,208700,0.2087
1572015,206095,0.206095
1574015,213616,0.213616
1576015,212308,0.212308
1578015,210685,0.210685
1580015,215551,0.215551
1582015,217039,0.217039
1584015,212150,0.21215
1586015,214201,0.214201
1588015,216431,0.216431
1590015,216363,0.216363
1592015,216934,0.216934
1594015,215682,0.215682
1596015,215203,0.215203
1598015,218959,0.218959
1600015,217802,0.217802
1602015,216898,0.216898
1604015,217753,0.217753
1606015,216605,0.216605
1608015,214863,0.214863
1610015,216802,0.216802
1612015,221730,0.22173
1614015,213594,0.213594
1616015,216551,0.216551
1618015,217714,0.217714
1620015,219640,0.21964
1622015,220348,0.220348
1624015,221242,0.221242
1626015,216524,0.216524
1628015,212767,0.212767
1630015,220686,0.220686
1632015,216072,0.216072
1634015,217734,0.217734
1636015,218545,0.218545
1638015,223262,0.223262
1640015,220597,0.220597
1642015,217001,0.217001
1644015,220439,0.220439
1646015,220473,0.220473
1648015,218757,0.218757
1650015,223108,0.223108
1652015,227066,0.227066
1654015,224688,0.224688
1656015,221747,0.221747
1658015,223824,0.223824
1660015,219940,0.21994
1662015,224339,0.224339
1664015,225675,0.225675
1666015,226220,0.22622
1668015,220131,0.220131
1670015,224957,0.224957
1672015,231234,0.231234
1674015,225878,0.225878
1676015,224999,0.224999
1678015,224392,0.224392
1680015,224969,0.224969
1682015,225646,0.225646
1684015,229115,0.229115
1686015,232708,0.232708
1688015,228562,0.228562
1690015,224210,0.22421
1692015,233426,0.233426
1694015,233653,0.233653
1696015,224321,0.224321
1698015,230797,0.230797
1700015,232654,0.232654
1702015,228577,0.228577
1704015,227772,0.227772
1706015,232463,0.232463
1708015,231796,0.231796
1710015,229124,0.229124
1712015,231063,0.231063
1714015,226599,0.226599
1716015,225702,0.225702
1718015,229305,0.229305
1720015,238912,0.238912
1722015,231043,0.231043
1724015,232446,0.232446
1726015,239942,0.239942
1728015,231692,0.231692
1730015,234078,0.234078
1732015,231161,0.231161
1734015,233104,0.233104
1736015,231438,0.231438
1738015,231855,0.231855
1740015,234800,0.2348
1742015,241200,0.2412
1744015,233612,0.233612
1746015,236090,0.23609
1748015,232371,0.232371
1750015,238918,0.238918
1752015,230023,0.230023
1754015,237041,0.237041
1756015,238293,0.238293
1758015,240452,0.240452
1760015,238116,0.238116
1762015,238277,0.238277
1764015,236238,0.236238
1766015,239374,0.239374
1768015,232111,0.232111
1770015,232912,0.232912
1772015,240134,0.240134
1774015,242924,0.242924
1776015,246377,0.246377
1778015,241718,0.241718
1780015,238827,0.238827
1782015,241633,0.241633
1784015,239456,0.239456
1786015,241010,0.24101
1788015,244583,0.244583
1790015,240773,0.240773
1792015,242349,0.242349
1794015,246454,0.246454
1796015,244132,0.244132
1798015,240509,0.240509
1800015,243035,0.243035
1802015,245400,0.2454
1804015,244941,0.244941
1806015,243385,0.243385
1808015,239357,0.239357
1810015,241611,0.241611
1812015,246353,0.246353
1814015,244801,0.244801
1816015,245094,0.245094
1818015,244232,0.244232
1820015,245997,0.245997
1822015,241755,0.241755
1824015,244717,0.244717
1826015,242882,0.242882
1828015,243272,0.243272
1830015,247250,0.24725
1832015,244738,0.244738
1834015,249448,0.249448
1836015,246714,0.246714
1838015,240477,0.240477
1840015,252575,0.252575
1842015,250826,0.250826
1844015,247556,0.247556
1846015,249189,0.249189
1848015,247105,0.247105
1850015,251625,0.251625
1852015,250739,0.250739
1854015,254361,0.254361
1856015,250053,0.250053
1858015,250310,0.25031
1860015,260952,0.260952
1862015,254008,0.254008
1864015,248198,0.248198
1866015,247534,0.247534
1868015,253883,0.253883
1870015,256886,0.256886
1872015,249722,0.249722
1874015,249831,0.249831
1876015,251919,0.251919
1878015,256261,0.256261
1880015,256218,0.256218
1882015,260150,0.26015
1884015,258404,0.258404
1886015,264126,0.264126
1888015,260261,0.260261
1890015,257664,0.257664
1892015,255954,0.255954
1894015,260130,0.26013
1896015,258059,0.258059
1898015,258011,0.258011
1900015,259862,0.259862
1902015,258160,0.25816
1904015,258294,0.258294
1906015,258284,0.258284
1908015,258162,0.258162
1910015,251764,0.251764
1912015,253629,0.253629
1914015,263743,0.263743
1916015,264693,0.264693
1918015,263181,0.263181
1920015,264470,0.26447
1922015,264533,0.264533
1924015,264134,0.264134
1926015,258131,0.258131
1928015,267076,0.267076
1930015,260034,0.260034
1932015,261332,0.261332
1934015,262750,0.26275
1936015,260212,0.260212
1938015,268201,0.268201
1940015,270833,0.270833
1942015,267998,0.267998
1944015,267605,0.267605
1946015,264111,0.264111
1948015,264658,0.264658
1950015,265580,0.26558
1952015,264470,0.26447
1954015,265021,0.265021
1956015,272099,0.272099
1958015,266547,0.266547
1960015,269558,0.269558
1962015,272669,0.272669
1964015,264314,0.264314
1966015,269424,0.269424
1968015,268759,0.268759
1970015,267215,0.267215
1972015,266883,0.266883
1974015,269913,0.269913
1976015,271734,0.271734
1978015,266703,0.266703
1980015,270607,0.270607
1982015,267532,0.267532
1984015,268417,0.268417
1986015,271190,0.27119
1988015,270804,0.270804
1990015,273499,0.273499
1992015,271317,0.271317
1994015,270463,0.270463
1996015,271908,0.271908
1998015,271046,0.271046
Total test time: 278.949
