"length","ticks","seconds"
452015,104682,0.104682
453015,107534,0.107534
454015,103965,0.103965
455015,104568,0.104568
456015,102487,0.102487
457015,102834,0.102834
458015,105426,0.105426
459015,105473,0.105473
460015,104292,0.104292
461015,106959,0.106959
462015,104015,0.104015
463015,107426,0.107426
464015,104572,0.104572
465015,105763,0.105763
466015,108018,0.108018
467015,106050,0.10605
468015,106078,0.106078
469015,106221,0.106221
470015,107894,0.107894
471015,109296,0.109296
472015,107346,0.107346
473015,106899,0.106899
474015,109415,0.109415
475015,109125,0.109125
476015,108562,0.108562
477015,111665,0.111665
478015,109962,0.109962
479015,111282,0.111282
480015,110311,0.110311
481015,112115,0.112115
482015,112281,0.112281
483015,109922,0.109922
484015,112286,0.112286
485015,111966,0.111966
486015,114969,0.114969
487015,113331,0.113331
488015,111139,0.111139
489015,113550,0.11355
490015,112397,0.112397
491015,113330,0.11333
492015,115556,0.115556
493015,112662,0.112662
494015,114872,0.114872
495015,115279,0.115279
496015,112887,0.112887
497015,112909,0.112909
498015,119733,0.119733
499015,115926,0.115926
500015,118544,0.118544
501015,115551,0.115551
502015,115371,0.115371
503015,116056,0.116056
504015,117151,0.117151
505015,119195,0.119195
506015,116091,0.116091
507015,116229,0.116229
508015,115840,0.11584
509015,117899,0.117899
510015,118840,0.11884
511015,116117,0.116117
512015,120669,0.120669
513015,119131,0.119131
514015,118750,0.11875
515015,118673,0.118673
516015,117744,0.117744
517015,120727,0.120727
518015,119822,0.119822
519015,117888,0.117888
520015,120902,0.120902
521015,118106,0.118106
522015,120824,0.120824
523015,119693,0.119693
524015,120201,0.120201
525015,119264,0.119264
526015,119652,0.119652
527015,120937,0.120937
528015,120869,0.120869
529015,122938,0.122938
530015,120364,0.120364
531015,122042,0.122042
532015,121393,0.121393
533015,124353,0.124353
534015,125146,0.125146
535015,125884,0.125884
536015,124102,0.124102
537015,126113,0.126113
538015,126465,0.126465
539015,125569,0.125569
540015,124262,0.124262
541015,125749,0.125749
542015,126777,0.126777
543015,123414,0.123414
544015,129803,0.129803
545015,128019,0.128019
546015,125950,0.12595
547015,127967,0.127967
548015,132143,0.132143
549015,125282,0.125282
550015,129747,0.129747
551015,127149,0.127149
552015,126309,0.126309
553015,128272,0.128272
554015,127735,0.127735
555015,130927,0.130927
556015,132883,0.132883
557015,131599,0.131599
558015,130527,0.130527
559015,131054,0.131054
560015,131166,0.131166
561015,129619,0.129619
562015,131881,0.131881
563015,130189,0.130189
564015,129778,0.129778
565015,132505,0.132505
566015,132464,0.132464
567015,133167,0.133167
568015,131971,0.131971
569015,134026,0.134026
570015,135378,0.135378
571015,131527,0.131527
572015,131370,0.13137
573015,134614,0.134614
574015,134483,0.134483
575015,135183,0.135183
576015,136033,0.136033
577015,137558,0.137558
578015,135486,0.135486
579015,133678,0.133678
580015,134947,0.134947
581015,135284,0.135284
582015,135966,0.135966
583015,134448,0.134448
584015,137097,0.137097
585015,137545,0.137545
586015,136466,0.136466
587015,135912,0.135912
588015,140929,0.140929
589015,137485,0.137485
590015,138920,0.13892
591015,140165,0.140165
592015,137463,0.137463
593015,137161,0.137161
594015,140256,0.140256
595015,138115,0.138115
596015,141602,0.141602
597015,140253,0.140253
598015,137457,0.137457
599015,141401,0.141401
600015,141099,0.141099
601015,141557,0.141557
602015,141589,0.141589
603015,143544,0.143544
604015,142725,0.142725
605015,145470,0.14547
606015,139630,0.13963
607015,142691,0.142691
608015,141179,0.141179
609015,140731,0.140731
610015,141501,0.141501
611015,142174,0.142174
612015,143477,0.143477
613015,146151,0.146151
614015,145981,0.145981
615015,145126,0.145126
616015,144876,0.144876
617015,143898,0.143898
618015,144945,0.144945
619015,148427,0.148427
620015,146201,0.146201
621015,144453,0.144453
622015,146383,0.146383
623015,146230,0.14623
624015,147428,0.147428
625015,145434,0.145434
626015,146193,0.146193
627015,146037,0.146037
628015,147440,0.14744
629015,150694,0.150694
630015,147194,0.147194
631015,148673,0.148673
632015,152721,0.152721
633015,151308,0.151308
634015,147820,0.14782
635015,150695,0.150695
636015,150055,0.150055
637015,148986,0.148986
638015,148882,0.148882
639015,149740,0.14974
640015,152631,0.152631
641015,152264,0.152264
642015,148566,0.148566
643015,151003,0.151003
644015,153174,0.153174
645015,152610,0.15261
646015,149804,0.149804
647015,153196,0.153196
648015,151991,0.151991
649015,156889,0.156889
650015,151764,0.151764
651015,155401,0.155401
652015,154167,0.154167
653015,154284,0.154284
654015,155575,0.155575
655015,154431,0.154431
656015,154751,0.154751
657015,153522,0.153522
658015,151377,0.151377
659015,156052,0.156052
660015,155857,0.155857
661015,157378,0.157378
662015,156245,0.156245
663015,156512,0.156512
664015,155494,0.155494
665015,157833,0.157833
666015,156474,0.156474
667015,156536,0.156536
668015,155007,0.155007
669015,157686,0.157686
670015,159159,0.159159
671015,157859,0.157859
672015,159637,0.159637
673015,156954,0.156954
674015,156712,0.156712
675015,159308,0.159308
676015,157671,0.157671
677015,161076,0.161076
678015,161028,0.161028
679015,160607,0.160607
680015,160816,0.160816
681015,160960,0.16096
682015,163214,0.163214
683015,162376,0.162376
684015,161065,0.161065
685015,163247,0.163247
686015,163132,0.163132
687015,162626,0.162626
688015,161452,0.161452
689015,162305,0.162305
690015,161266,0.161266
691015,166009,0.166009
692015,162985,0.162985
693015,164989,0.164989
694015,164488,0.164488
695015,166524,0.166524
696015,163115,0.163115
697015,163509,0.163509
698015,166172,0.166172
699015,162994,0.162994
700015,164354,0.164354
701015,165362,0.165362
702015,167899,0.167899
703015,168905,0.168905
704015,168254,0.168254
705015,175942,0.175942
706015,174896,0.174896
707015,167139,0.167139
708015,182865,0.182865
709015,170330,0.17033
710015,168531,0.168531
711015,169511,0.169511
712015,168172,0.168172
713015,169466,0.169466
