"length","ticks","seconds"
580015,77006,0.077006
582015,75274,0.075274
584015,79490,0.07949
586015,77734,0.077734
588015,79382,0.079382
590015,78993,0.078993
592015,78736,0.078736
594015,76320,0.07632
596015,82749,0.082749
598015,80148,0.080148
600015,78696,0.078696
602015,82240,0.08224
604015,83222,0.083222
606015,79489,0.079489
608015,80031,0.080031
610015,84058,0.084058
612015,85570,0.08557
614015,79298,0.079298
616015,84588,0.084588
618015,81782,0.081782
620015,83896,0.083896
622015,85327,0.085327
624015,84906,0.084906
626015,84874,0.084874
628015,84253,0.084253
630015,87838,0.087838
632015,83726,0.083726
634015,85770,0.08577
636015,87479,0.087479
638015,85747,0.085747
640015,86255,0.086255
642015,85717,0.085717
644015,88714,0.088714
646015,87882,0.087882
648015,85825,0.085825
650015,87380,0.08738
652015,89764,0.089764
654015,85642,0.085642
656015,88252,0.088252
658015,87459,0.087459
660015,89030,0.08903
662015,90178,0.090178
664015,91300,0.0913
666015,89867,0.089867
668015,90854,0.090854
670015,90192,0.090192
672015,87383,0.087383
674015,94403,0.094403
676015,96258,0.096258
678015,89658,0.089658
680015,93391,0.093391
682015,91446,0.091446
684015,92460,0.09246
686015,93390,0.09339
688015,92747,0.092747
690015,94893,0.094893
692015,93979,0.093979
694015,92646,0.092646
696015,93723,0.093723
698015,94783,0.094783
700015,97322,0.097322
702015,94815,0.094815
704015,96189,0.096189
706015,95006,0.095006
708015,95189,0.095189
710015,99418,0.099418
712015,97524,0.097524
714015,96635,0.096635
716015,99487,0.099487
718015,97423,0.097423
720015,98131,0.098131
722015,96167,0.096167
724015,98596,0.098596
726015,98066,0.098066
728015,99702,0.099702
730015,98425,0.098425
732015,99871,0.099871
734015,101446,0.101446
736015,99786,0.099786
738015,99925,0.099925
740015,101342,0.101342
742015,102443,0.102443
744015,104892,0.104892
746015,99863,0.099863
748015,101678,0.101678
750015,103988,0.103988
752015,104318,0.104318
754015,100961,0.100961
756015,105327,0.105327
758015,101621,0.101621
760015,103866,0.103866
762015,105471,0.105471
764015,105075,0.105075
766015,102424,0.102424
768015,104533,0.104533
770015,104794,0.104794
772015,104214,0.104214
774015,105927,0.105927
776015,107949,0.107949
778015,103623,0.103623
780015,106450,0.10645
782015,106374,0.106374
784015,105632,0.105632
786015,105675,0.105675
788015,107368,0.107368
790015,108369,0.108369
792015,107524,0.107524
794015,112058,0.112058
796015,107405,0.107405
798015,110137,0.110137
800015,109169,0.109169
802015,109280,0.10928
804015,111715,0.111715
806015,108552,0.108552
808015,108133,0.108133
810015,110291,0.110291
812015,107970,0.10797
814015,112805,0.112805
816015,109989,0.109989
818015,111330,0.11133
820015,113264,0.113264
822015,110171,0.110171
824015,112803,0.112803
826015,113474,0.113474
828015,113946,0.113946
830015,114973,0.114973
832015,113980,0.11398
834015,116952,0.116952
836015,114047,0.114047
838015,113998,0.113998
840015,117427,0.117427
842015,116239,0.116239
844015,114727,0.114727
846015,115611,0.115611
848015,114904,0.114904
850015,117735,0.117735
852015,114864,0.114864
854015,117259,0.117259
856015,116429,0.116429
858015,116376,0.116376
860015,115893,0.115893
862015,116747,0.116747
864015,119632,0.119632
866015,117521,0.117521
868015,117751,0.117751
870015,119550,0.11955
872015,117993,0.117993
874015,120775,0.120775
876015,118663,0.118663
878015,120491,0.120491
880015,121479,0.121479
882015,120599,0.120599
884015,120587,0.120587
886015,121999,0.121999
888015,121584,0.121584
890015,121054,0.121054
892015,125433,0.125433
894015,123188,0.123188
896015,121085,0.121085
898015,121517,0.121517
900015,119179,0.119179
902015,123983,0.123983
904015,125401,0.125401
906015,124267,0.124267
908015,123461,0.123461
910015,128093,0.128093
912015,124834,0.124834
914015,122422,0.122422
916015,123724,0.123724
918015,122337,0.122337
920015,124346,0.124346
922015,128655,0.128655
924015,126863,0.126863
926015,124279,0.124279
928015,124816,0.124816
930015,129431,0.129431
932015,126477,0.126477
934015,127655,0.127655
936015,128805,0.128805
938015,123204,0.123204
940015,130805,0.130805
942015,128763,0.128763
944015,130331,0.130331
946015,131562,0.131562
948015,130040,0.13004
950015,128949,0.128949
952015,132312,0.132312
954015,133362,0.133362
956015,131031,0.131031
958015,132128,0.132128
960015,135442,0.135442
962015,132884,0.132884
964015,134790,0.13479
966015,131439,0.131439
968015,132080,0.13208
970015,130907,0.130907
972015,133566,0.133566
974015,132460,0.13246
976015,135541,0.135541
978015,135698,0.135698
980015,137675,0.137675
982015,134589,0.134589
984015,133518,0.133518
986015,134544,0.134544
988015,137202,0.137202
990015,138532,0.138532
992015,136575,0.136575
994015,137125,0.137125
996015,135921,0.135921
998015,139387,0.139387
1000015,137355,0.137355
1002015,138748,0.138748
1004015,141844,0.141844
1006015,139932,0.139932
1008015,139805,0.139805
1010015,142336,0.142336
1012015,142879,0.142879
1014015,140268,0.140268
1016015,137924,0.137924
1018015,141279,0.141279
1020015,138558,0.138558
1022015,145221,0.145221
1024015,139968,0.139968
1026015,138268,0.138268
1028015,138522,0.138522
1030015,142929,0.142929
1032015,141076,0.141076
1034015,143532,0.143532
1036015,141693,0.141693
1038015,146774,0.146774
1040015,142002,0.142002
1042015,143942,0.143942
1044015,144995,0.144995
1046015,139587,0.139587
1048015,147524,0.147524
1050015,145494,0.145494
1052015,149217,0.149217
1054015,149587,0.149587
1056015,144456,0.144456
1058015,148880,0.14888
1060015,149843,0.149843
1062015,146970,0.14697
1064015,143596,0.143596
1066015,147080,0.14708
1068015,147420,0.14742
1070015,146281,0.146281
1072015,150329,0.150329
1074015,147787,0.147787
1076015,149387,0.149387
1078015,150998,0.150998
1080015,152761,0.152761
1082015,145263,0.145263
1084015,149439,0.149439
1086015,150884,0.150884
1088015,151625,0.151625
1090015,149166,0.149166
1092015,155816,0.155816
1094015,152223,0.152223
1096015,153246,0.153246
1098015,151674,0.151674
1100015,151739,0.151739
1102015,149069,0.149069
1104015,158530,0.15853
1106015,151111,0.151111
1108015,152337,0.152337
1110015,152099,0.152099
1112015,151831,0.151831
1114015,151876,0.151876
1116015,153517,0.153517
1118015,153800,0.1538
1120015,150738,0.150738
1122015,152079,0.152079
1124015,155518,0.155518
1126015,156949,0.156949
1128015,157135,0.157135
1130015,155922,0.155922
1132015,155941,0.155941
1134015,154432,0.154432
1136015,157871,0.157871
1138015,159662,0.159662
1140015,154643,0.154643
1142015,161539,0.161539
1144015,158920,0.15892
1146015,161936,0.161936
1148015,160660,0.16066
1150015,163057,0.163057
1152015,157314,0.157314
1154015,164260,0.16426
1156015,159960,0.15996
1158015,160010,0.16001
1160015,163144,0.163144
1162015,160475,0.160475
1164015,161398,0.161398
1166015,160765,0.160765
1168015,162753,0.162753
1170015,162936,0.162936
1172015,166362,0.166362
1174015,168897,0.168897
1176015,163044,0.163044
1178015,161659,0.161659
1180015,163430,0.16343
1182015,163223,0.163223
1184015,164011,0.164011
1186015,167383,0.167383
1188015,168785,0.168785
1190015,167845,0.167845
1192015,168744,0.168744
1194015,167497,0.167497
1196015,165856,0.165856
1198015,166875,0.166875
1200015,163354,0.163354
1202015,168324,0.168324
1204015,168297,0.168297
1206015,168985,0.168985
1208015,171643,0.171643
1210015,167642,0.167642
1212015,171553,0.171553
1214015,173514,0.173514
1216015,172356,0.172356
1218015,169540,0.16954
1220015,173902,0.173902
1222015,171688,0.171688
1224015,179612,0.179612
1226015,181147,0.181147
1228015,170231,0.170231
1230015,178128,0.178128
1232015,169709,0.169709
1234015,179751,0.179751
1236015,174355,0.174355
1238015,175918,0.175918
1240015,176982,0.176982
1242015,174902,0.174902
1244015,178465,0.178465
1246015,176784,0.176784
1248015,178415,0.178415
1250015,179892,0.179892
1252015,178492,0.178492
1254015,175923,0.175923
1256015,178550,0.17855
1258015,178493,0.178493
1260015,182072,0.182072
1262015,178734,0.178734
1264015,177890,0.17789
1266015,180819,0.180819
1268015,183451,0.183451
1270015,181097,0.181097
1272015,180407,0.180407
1274015,179398,0.179398
1276015,184005,0.184005
1278015,176637,0.176637
1280015,180255,0.180255
1282015,177019,0.177019
1284015,181615,0.181615
1286015,180215,0.180215
1288015,182426,0.182426
1290015,181753,0.181753
1292015,180959,0.180959
1294015,178499,0.178499
1296015,181497,0.181497
1298015,184934,0.184934
1300015,185937,0.185937
1302015,183149,0.183149
1304015,184637,0.184637
1306015,181617,0.181617
1308015,184337,0.184337
1310015,183695,0.183695
1312015,184479,0.184479
1314015,180802,0.180802
1316015,187862,0.187862
1318015,184789,0.184789
1320015,189476,0.189476
1322015,187211,0.187211
1324015,187646,0.187646
1326015,188778,0.188778
1328015,190520,0.19052
1330015,191979,0.191979
1332015,189194,0.189194
1334015,186207,0.186207
1336015,196200,0.1962
1338015,187774,0.187774
1340015,191500,0.1915
1342015,188865,0.188865
1344015,190224,0.190224
1346015,193215,0.193215
1348015,191115,0.191115
1350015,192424,0.192424
1352015,194144,0.194144
1354015,195440,0.19544
1356015,194654,0.194654
1358015,194342,0.194342
1360015,190763,0.190763
1362015,198447,0.198447
1364015,195503,0.195503
1366015,194019,0.194019
1368015,195441,0.195441
1370015,193296,0.193296
1372015,196914,0.196914
1374015,196393,0.196393
1376015,188814,0.188814
1378015,197489,0.197489
1380015,193347,0.193347
1382015,198635,0.198635
1384015,193904,0.193904
1386015,197394,0.197394
1388015,194935,0.194935
1390015,197369,0.197369
1392015,198267,0.198267
1394015,197742,0.197742
1396015,201646,0.201646
1398015,199591,0.199591
1400015,202143,0.202143
1402015,204115,0.204115
1404015,203424,0.203424
1406015,203393,0.203393
1408015,195793,0.195793
1410015,199278,0.199278
1412015,201195,0.201195
1414015,201231,0.201231
1416015,204320,0.20432
1418015,202189,0.202189
1420015,201192,0.201192
1422015,199750,0.19975
1424015,201922,0.201922
1426015,201746,0.201746
1428015,205667,0.205667
1430015,210403,0.210403
1432015,203206,0.203206
1434015,204294,0.204294
1436015,203873,0.203873
1438015,203534,0.203534
1440015,204054,0.204054
1442015,204616,0.204616
1444015,206250,0.20625
1446015,206362,0.206362
1448015,207995,0.207995
1450015,203884,0.203884
1452015,206982,0.206982
1454015,207066,0.207066
1456015,204998,0.204998
1458015,207231,0.207231
1460015,210259,0.210259
1462015,210291,0.210291
1464015,207480,0.20748
1466015,209356,0.209356
1468015,210555,0.210555
1470015,210563,0.210563
1472015,211815,0.211815
1474015,211348,0.211348
1476015,208585,0.208585
1478015,209532,0.209532
1480015,213787,0.213787
1482015,212407,0.212407
1484015,213589,0.213589
1486015,216405,0.216405
1488015,212024,0.212024
1490015,212657,0.212657
1492015,215354,0.215354
1494015,212338,0.212338
1496015,212661,0.212661
1498015,215155,0.215155
Total test time: 738.73
